WCL ISE DATASET,,,,,,,,,,,,,,,,,,,,,,,,
Sol,30 ,,,,,,,,,,,,,,,,,,,,,,,
WCL Cell ,0,,,,,,,,,,,,,,,,,,,,,,,
Water Release,898866468.5629,,,,,,,,,,,,,,,,,,,,,,,
Drawer Open,898868112.9506,898869883.2373,898873507.0236,898874252.1384,,,,,,,,,,,,,,,,,,,,
Drawer Close,898868292.2481,898870064.2368,898873872.4162,898874478.0133,,,,,,,,,,,,,,,,,,,,
Regent Release,898870317.4352,,,,,,,,,,,,,,,,,,,,,,,
Time(s),Cl Ref,Vmon,CO2,Cl,I,Ir pH,Cl Ref,Cl Ref,Cl Ref,Li (A),Br,Ba,NH4,NO3,Mg,Ca,DO Ref,K,Li (B),Na,pH1,pH2,Cl Ref,Cl Ref
898870098.0589,-391.768,-499.6796,-442.482,-398.174,-641.4652,-358.6996,-394.1854,-387.739,-390.1564,-755.8604,-441.6764,-244.3044,-817.086,-487.5956,-751.8324,-694.6348,-552.1637,-856.5604,-752.638,-842.0596,-619.714,2050.85,-391.768,-391.768
898870098.986,-392.5738,-499.6796,-442.482,-398.174,-639.854,-358.6996,-397.4086,-390.1564,-388.5448,-759.0828,-443.2876,-245.9156,-810.6412,-493.2348,-751.8324,-694.6348,-551.3579,-858.1716,-752.638,-842.0596,-619.714,2050.85,-391.768,-392.5738
898870101.1127,-390.9622,-502.0964,-440.0652,-397.3684,-639.0484,-362.7276,-394.9912,-388.5448,-392.5738,-761.4996,-440.8708,-246.7212,-813.058,-489.2068,-757.4716,-697.0516,-546.5233,-860.5884,-748.61,-842.8652,-626.9644,2050.85,-397.4086,-397.4086
898870102.0426,-390.1564,-503.7076,-443.2876,-396.5628,-642.2708,-359.5052,-398.2144,-391.768,-390.9622,-758.2772,-439.2596,-246.7212,-815.4748,-489.2068,-755.8604,-700.274,-547.3291,-860.5884,-751.8324,-842.8652,-623.742,2050.85,-401.4376,-390.9622
898870104.1757,-390.9622,-500.4852,-442.482,-396.5628,-641.4652,-360.3108,-391.768,-385.3216,-394.1854,-757.4716,-442.482,-243.4988,-809.8356,-489.2068,-755.8604,-700.274,-546.5233,-858.9772,-751.8324,-842.8652,-623.742,2050.85,-394.9912,-391.768
898870105.1094,-382.0984,-501.2908,-446.51,-398.9796,-636.6316,-358.6996,-397.4086,-390.1564,-390.1564,-759.0828,-443.2876,-249.138,-810.6412,-491.6236,-751.8324,-694.6348,-545.7176,-858.1716,-752.638,-842.0596,-619.714,2050.85,-392.5738,-394.1854
898870107.2477,-398.2144,-501.2908,-441.6764,-398.9796,-639.854,-358.6996,-392.5738,-394.1854,-388.5448,-759.0828,-441.6764,-245.9156,-817.086,-487.5956,-753.4436,-701.0796,-539.2715,-855.7548,-754.2492,-842.0596,-623.742,2050.85,-399.0202,-394.1854
898870108.1966,-391.768,-502.0964,-443.2876,-397.3684,-643.0764,-362.7276,-397.4086,-390.1564,-391.768,-761.4996,-443.2876,-248.3324,-811.4468,-488.4012,-758.2772,-695.4404,-545.7176,-854.9492,-749.4156,-846.0876,-619.714,2050.85,-397.4086,-390.9622
898870110.3108,-377.2635,-501.2908,-423.1476,-374.8116,-620.5196,-339.3652,-378.8751,-374.8461,-377.2635,-739.7484,-423.1476,-244.3044,-794.5292,-468.2612,-730.8868,-680.134,-539.2715,-839.6428,-734.9148,-824.3364,-602.7964,2050.85,-378.8751,-374.8461
898870111.2363,-384.5158,-500.4852,-431.2036,-388.5068,-631.798,-346.6156,-383.71,-378.8751,-384.5158,-745.3876,-431.2036,-249.9436,-803.3908,-476.3172,-745.3876,-684.162,-543.3003,-848.5044,-737.3316,-833.198,-610.0468,2050.85,-388.5448,-388.5448
898870113.376,-397.4086,-500.4852,-436.0372,-398.174,-641.4652,-360.3108,-390.9622,-391.768,-394.1854,-757.4716,-439.2596,-249.9436,-815.4748,-489.2068,-755.8604,-697.0516,-540.0772,-860.5884,-748.61,-842.8652,-622.9364,2050.85,-398.2144,-392.5738
898870114.3089,-390.1564,-502.0964,-443.2876,-397.3684,-637.4372,-358.6996,-404.6608,-390.9622,-391.768,-759.0828,-443.2876,-249.138,-810.6412,-487.5956,-753.4436,-697.8572,-545.7176,-855.7548,-751.8324,-838.8372,-623.742,2050.85,-397.4086,-396.6028
898870116.4463,-395.797,-500.4852,-432.8148,-398.174,-642.2708,-360.3108,-390.9622,-391.768,-394.1854,-758.2772,-439.2596,-249.9436,-813.058,-488.4012,-757.4716,-697.0516,-540.0772,-854.9492,-752.638,-846.0876,-619.714,2050.85,-398.2144,-394.1854
898870117.4096,-387.739,-500.4852,-439.2596,-394.9516,-642.2708,-360.3108,-390.9622,-391.768,-394.1854,-758.2772,-439.2596,-249.9436,-813.058,-488.4012,-758.2772,-697.0516,-543.3003,-860.5884,-746.9988,-846.0876,-622.9364,2050.85,-398.2144,-392.5738
898870119.513,-391.768,-500.4852,-432.8148,-396.5628,-639.0484,-359.5052,-397.4086,-388.5448,-392.5738,-758.2772,-443.2876,-251.5548,-811.4468,-491.6236,-751.8324,-701.0796,-543.3003,-854.9492,-752.638,-842.0596,-621.3252,2050.85,-396.6028,-398.2144
898870120.439,-391.768,-500.4852,-439.2596,-394.9516,-642.2708,-360.3108,-397.4086,-388.5448,-394.1854,-758.2772,-443.2876,-253.166,-813.058,-488.4012,-751.8324,-695.4404,-543.3003,-854.9492,-752.638,-842.0596,-619.714,2050.85,-401.4376,-391.768
898870122.5759,-397.4086,-503.7076,-433.6204,-397.3684,-643.0764,-362.7276,-398.2144,-390.9622,-385.3216,-759.8884,-443.2876,-249.138,-810.6412,-494.0404,-753.4436,-699.4684,-536.0484,-858.9772,-751.8324,-842.8652,-623.742,2050.85,-394.1854,-398.2144
898870123.5127,-390.9622,-503.7076,-436.8428,-397.3684,-637.4372,-362.7276,-398.2144,-390.1564,-388.5448,-759.0828,-443.2876,-249.138,-810.6412,-487.5956,-759.0828,-699.4684,-539.2715,-858.9772,-751.8324,-842.8652,-622.1308,2050.85,-392.5738,-398.2144
898870125.6387,-394.1854,-500.4852,-436.8428,-397.3684,-639.0484,-359.5052,-398.2144,-390.9622,-391.768,-759.0828,-443.2876,-249.138,-810.6412,-487.5956,-759.0828,-697.8572,-539.2715,-858.9772,-751.8324,-842.8652,-625.3532,2050.85,-397.4086,-394.9912
898870126.5755,-397.4086,-500.4852,-439.2596,-396.5628,-642.2708,-359.5052,-391.768,-390.1564,-392.5738,-761.4996,-443.2876,-249.138,-811.4468,-488.4012,-759.8884,-701.0796,-539.2715,-856.5604,-754.2492,-842.0596,-623.742,2050.85,-399.826,-391.768
898870128.7116,-398.2144,-500.4852,-429.5924,-398.174,-642.2708,-359.5052,-392.5738,-388.5448,-394.1854,-758.2772,-440.0652,-249.138,-811.4468,-491.6236,-751.8324,-701.0796,-539.2715,-856.5604,-752.638,-842.0596,-623.742,2050.85,-403.0492,-392.5738
898870129.6487,-384.5158,-500.4852,-437.6484,-397.3684,-639.0484,-362.7276,-390.9622,-396.6028,-388.5448,-759.0828,-443.2876,-249.138,-810.6412,-487.5956,-759.0828,-699.4684,-539.2715,-858.9772,-751.8324,-842.8652,-622.9364,2050.85,-397.4086,-398.2144
898870131.7761,-397.4086,-500.4852,-437.6484,-396.5628,-642.2708,-359.5052,-394.9912,-390.9622,-394.1854,-759.8884,-443.2876,-249.138,-811.4468,-491.6236,-759.0828,-701.0796,-539.2715,-858.9772,-751.8324,-843.6708,-623.742,2050.85,-397.4086,-392.5738
898870132.7106,-397.4086,-500.4852,-442.482,-398.174,-642.2708,-359.5052,-398.2144,-388.5448,-397.4086,-761.4996,-443.2876,-249.138,-811.4468,-491.6236,-755.0548,-701.0796,-539.2715,-855.7548,-751.8324,-842.0596,-623.742,2050.85,-390.9622,-391.768
898870134.8444,-392.5738,-500.4852,-431.2036,-396.5628,-635.826,-356.2828,-390.9622,-390.1564,-388.5448,-752.638,-435.2316,-245.9156,-807.4188,-481.1508,-746.1932,-693.8292,-536.0484,-854.1436,-742.1652,-839.6428,-616.4916,2050.85,-390.9622,-394.9912
898870135.8132,-388.5448,-501.2908,-442.482,-398.174,-641.4652,-360.3108,-391.768,-394.9912,-392.5738,-758.2772,-437.6484,-253.166,-813.058,-488.4012,-751.8324,-694.6348,-544.9118,-856.5604,-751.0268,-838.8372,-623.742,2050.85,-401.4376,-390.9622
898870137.9109,-394.1854,-500.4852,-439.2596,-394.9516,-641.4652,-359.5052,-398.2144,-394.9912,-386.1274,-761.4996,-440.0652,-249.138,-810.6412,-493.2348,-753.4436,-697.8572,-536.0484,-858.9772,-751.8324,-842.8652,-622.9364,2050.85,-390.9622,-392.5738
898870138.8367,-390.1564,-503.7076,-443.2876,-397.3684,-637.4372,-358.6996,-392.5738,-394.1854,-390.9622,-755.8604,-436.0372,-249.9436,-815.4748,-488.4012,-757.4716,-695.4404,-540.0772,-854.9492,-752.638,-842.0596,-623.742,2050.85,-392.5738,-394.9912
898870140.9755,-388.5448,-503.7076,-440.0652,-397.3684,-636.6316,-358.6996,-398.2144,-392.5738,-390.9622,-757.4716,-439.2596,-249.9436,-813.058,-488.4012,-758.2772,-695.4404,-536.8542,-854.9492,-752.638,-842.0596,-623.742,2050.85,-392.5738,-398.2144
898870141.913,-398.2144,-500.4852,-443.2876,-397.3684,-643.0764,-358.6996,-394.1854,-384.5158,-388.5448,-759.0828,-441.6764,-245.9156,-815.4748,-489.2068,-755.8604,-697.0516,-540.0772,-861.394,-752.638,-842.0596,-623.742,2050.85,-392.5738,-391.768
898870144.0351,-398.2144,-499.6796,-450.538,-394.9516,-639.0484,-359.5052,-394.1854,-390.9622,-391.768,-759.0828,-443.2876,-249.138,-817.086,-487.5956,-755.8604,-700.274,-533.6311,-861.394,-746.9988,-846.0876,-619.714,2050.85,-394.1854,-394.1854
898870144.9765,-392.5738,-501.2908,-448.1212,-398.174,-641.4652,-360.3108,-396.6028,-391.768,-394.1854,-758.2772,-436.8428,-249.138,-811.4468,-491.6236,-751.8324,-701.0796,-539.2715,-858.9772,-751.8324,-842.8652,-622.9364,2050.85,-390.1564,-396.6028
898870147.0861,-391.768,-501.2908,-432.0092,-389.3124,-636.6316,-352.2548,-396.6028,-385.3216,-387.739,-751.8324,-433.6204,-249.138,-810.6412,-485.1788,-746.9988,-697.8572,-536.0484,-855.7548,-745.3876,-839.6428,-616.4916,2050.85,-388.5448,-390.9622
898870148.0367,-388.5448,-500.4852,-444.0932,-394.9516,-635.826,-359.5052,-392.5738,-390.9622,-388.5448,-759.0828,-436.0372,-247.5268,-809.8356,-484.3732,-755.8604,-693.8292,-536.8542,-854.9492,-749.4156,-842.0596,-617.2972,2050.85,-397.4086,-391.768
898870150.1584,-398.2144,-501.2908,-442.482,-398.174,-641.4652,-359.5052,-397.4086,-388.5448,-387.739,-755.0548,-443.2876,-252.3604,-817.086,-487.5956,-759.0828,-700.274,-533.6311,-860.5884,-753.4436,-846.0876,-619.714,2050.85,-396.6028,-397.4086
898870151.1108,-392.5738,-503.7076,-436.8428,-397.3684,-643.0764,-358.6996,-401.4376,-392.5738,-401.4376,-758.2772,-439.2596,-253.166,-813.058,-491.6236,-755.0548,-701.0796,-532.8254,-862.1996,-751.8324,-842.8652,-622.1308,2050.85,-398.2144,-394.9912
898870153.2446,-390.9622,-501.2908,-442.482,-394.9516,-642.2708,-359.5052,-391.768,-390.9622,-392.5738,-759.0828,-441.6764,-250.7492,-820.3084,-490.818,-755.8604,-697.0516,-533.6311,-864.6164,-752.638,-842.0596,-623.742,2050.85,-397.4086,-394.1854
898870154.21,-390.9622,-501.2908,-435.2316,-398.174,-641.4652,-360.3108,-394.1854,-390.1564,-394.1854,-759.8884,-440.0652,-249.138,-817.086,-487.5956,-752.638,-700.274,-536.0484,-860.5884,-748.61,-846.0876,-619.714,2050.85,-394.9912,-399.826
898870156.3086,-390.1564,-501.2908,-429.5924,-398.174,-641.4652,-361.922,-394.1854,-390.1564,-394.1854,-761.4996,-443.2876,-249.138,-810.6412,-494.0404,-752.638,-700.274,-533.6311,-861.394,-752.638,-847.6988,-622.9364,2050.85,-398.2144,-396.6028
898870157.2424,-394.1854,-499.6796,-436.0372,-394.9516,-642.2708,-359.5052,-398.2144,-390.9622,-394.9912,-759.0828,-441.6764,-250.7492,-815.4748,-489.2068,-757.4716,-700.274,-540.0772,-862.1996,-752.638,-845.282,-623.742,2050.85,-394.1854,-397.4086
898870159.3716,-394.1854,-501.2908,-416.7028,-385.2844,-632.6036,-353.0604,-390.1564,-378.0693,-378.8751,-746.9988,-433.6204,-244.3044,-809.03,-477.9284,-745.3876,-690.6068,-532.0196,-850.1156,-744.582,-835.6148,-615.686,2050.85,-390.9622,-384.5158
898870160.3096,-384.5158,-501.2908,-429.5924,-391.7292,-635.826,-353.0604,-390.1564,-390.1564,-385.3216,-752.638,-436.0372,-249.9436,-809.8356,-488.4012,-751.8324,-694.6348,-532.0196,-853.338,-749.4156,-835.6148,-620.5196,2050.85,-390.9622,-394.1854
898870162.4453,-392.5738,-500.4852,-419.9252,-394.9516,-642.2708,-359.5052,-399.826,-394.1854,-388.5448,-755.8604,-439.2596,-249.9436,-815.4748,-488.4012,-751.8324,-701.0796,-532.8254,-855.7548,-751.8324,-842.8652,-622.9364,2050.85,-390.9622,-394.1854
898870163.3861,-394.1854,-499.6796,-423.1476,-394.9516,-639.0484,-359.5052,-390.9622,-390.9622,-390.1564,-759.0828,-442.482,-249.9436,-815.4748,-488.4012,-757.4716,-695.4404,-532.8254,-862.1996,-751.8324,-838.8372,-625.3532,2050.85,-397.4086,-394.1854
898870165.5087,-388.5448,-500.4852,-423.9532,-397.3684,-643.0764,-358.6996,-397.4086,-391.768,-396.6028,-758.2772,-437.6484,-254.7772,-811.4468,-487.5956,-752.638,-700.274,-546.5233,-860.5884,-748.61,-846.0876,-622.9364,2050.85,-391.768,-392.5738
898870166.435,-392.5738,-501.2908,-429.5924,-398.174,-642.2708,-359.5052,-396.6028,-397.4086,-385.3216,-759.0828,-436.0372,-249.9436,-815.4748,-488.4012,-758.2772,-695.4404,-541.6888,-862.1996,-754.2492,-840.4484,-623.742,2050.85,-390.9622,-397.4086
898870168.5754,-392.5738,-501.2908,-423.1476,-398.174,-641.4652,-360.3108,-398.2144,-390.9622,-391.768,-759.8884,-441.6764,-245.9156,-817.086,-489.2068,-755.8604,-700.274,-543.3003,-858.1716,-752.638,-842.0596,-623.742,2050.85,-401.4376,-390.9622
898870169.513,-390.9622,-500.4852,-427.1756,-397.3684,-643.0764,-358.6996,-391.768,-385.3216,-397.4086,-758.2772,-440.0652,-249.138,-810.6412,-494.0404,-752.638,-700.274,-540.0772,-861.394,-752.638,-842.0596,-623.742,2050.85,-392.5738,-391.768
898870171.6452,-355.5069,-503.7076,-378.8396,-349.0324,-594.7404,-310.3636,-356.3127,-346.643,-349.0604,-709.9412,-394.9516,-229.8036,-770.3612,-442.482,-710.7468,-656.7716,-527.185,-813.058,-706.7188,-800.1684,-577.0172,2050.85,-353.0895,-349.8662
898870172.6366,-370.8171,-500.4852,-392.5348,-362.7276,-605.2132,-327.2812,-372.4287,-360.3417,-362.7591,-728.47,-405.4244,-240.2764,-784.862,-457.7884,-721.2196,-668.05,-533.6311,-829.17,-720.414,-809.8356,-591.518,2050.85,-366.7881,-357.1185
898870174.7109,-384.5158,-502.0964,-410.258,-387.7012,-633.4092,-349.0324,-390.1564,-382.0984,-381.2926,-746.9988,-433.6204,-245.9156,-804.1964,-477.9284,-745.3876,-687.3844,-530.4081,-850.1156,-744.582,-830.7812,-614.0748,2050.85,-388.5448,-390.1564
898870175.6485,-391.768,-502.0964,-422.342,-392.5348,-639.854,-355.4772,-397.4086,-390.9622,-391.768,-753.4436,-436.0372,-250.7492,-809.8356,-482.762,-751.8324,-694.6348,-532.0196,-855.7548,-745.3876,-837.226,-616.4916,2050.85,-396.6028,-396.6028
898870177.7755,-398.2144,-501.2908,-423.1476,-392.5348,-641.4652,-359.5052,-394.1854,-390.9622,-386.1274,-759.0828,-442.482,-249.9436,-809.8356,-488.4012,-751.8324,-694.6348,-532.0196,-862.1996,-751.8324,-842.8652,-622.9364,2050.85,-396.6028,-390.9622
898870178.7095,-398.2144,-502.0964,-428.7868,-394.146,-639.854,-355.4772,-394.1854,-390.9622,-394.1854,-759.8884,-441.6764,-247.5268,-809.8356,-488.4012,-751.8324,-694.6348,-532.8254,-855.7548,-751.8324,-842.8652,-622.9364,2050.85,-396.6028,-401.4376
898870180.8451,-397.4086,-500.4852,-419.9252,-397.3684,-637.4372,-358.6996,-403.0492,-392.5738,-390.9622,-758.2772,-437.6484,-249.138,-811.4468,-487.5956,-752.638,-700.274,-533.6311,-854.9492,-752.638,-842.0596,-623.742,2050.85,-398.2144,-397.4086
898870181.8106,-390.1564,-501.2908,-429.5924,-394.9516,-639.0484,-359.5052,-392.5738,-394.1854,-394.9912,-757.4716,-437.6484,-253.166,-813.058,-486.79,-759.0828,-699.4684,-529.6023,-860.5884,-748.61,-846.0876,-618.1028,2050.85,-397.4086,-397.4086
898870183.9113,-382.0984,-502.0964,-397.3684,-373.2004,-615.686,-333.726,-371.6229,-362.7591,-373.2345,-730.8868,-416.7028,-237.8596,-790.5012,-465.8444,-733.3036,-675.3004,-532.8254,-836.4204,-726.0532,-823.5308,-603.602,2050.85,-375.6519,-372.4287
898870184.8363,-394.1854,-501.2908,-423.1476,-391.7292,-632.6036,-353.0604,-390.1564,-381.2926,-385.3216,-755.8604,-432.8148,-253.166,-811.4468,-485.1788,-746.9988,-693.8292,-533.6311,-854.9492,-746.1932,-838.8372,-617.2972,2050.85,-392.5738,-390.9622
898870186.9754,-391.768,-503.7076,-423.9532,-397.3684,-643.0764,-358.6996,-390.9622,-388.5448,-394.1854,-755.0548,-443.2876,-252.3604,-809.8356,-489.2068,-755.8604,-695.4404,-530.4081,-862.1996,-751.8324,-842.8652,-622.9364,2050.85,-394.9912,-391.768
898870187.9092,-392.5738,-499.6796,-429.5924,-396.5628,-639.0484,-358.6996,-390.9622,-391.768,-390.9622,-758.2772,-436.8428,-255.5828,-810.6412,-487.5956,-755.8604,-697.0516,-530.4081,-863.0052,-752.638,-838.8372,-623.742,2050.85,-391.768,-397.4086
898870190.0593,-390.9622,-502.0964,-432.0092,-398.174,-642.2708,-359.5052,-391.768,-390.9622,-391.768,-755.8604,-442.482,-253.166,-813.058,-491.6236,-753.4436,-697.8572,-529.6023,-861.394,-748.61,-842.0596,-621.3252,2050.85,-390.9622,-390.1564
898870191.0056,-378.8751,-500.4852,-452.1492,-384.4788,-626.1588,-345.81,-384.5158,-378.8751,-384.5158,-745.3876,-430.398,-249.138,-813.8636,-477.9284,-742.9708,-684.162,-545.7176,-850.1156,-742.9708,-830.7812,-614.0748,2050.85,-385.3216,-381.2926
898870193.1607,-353.0895,-499.6796,-374.8116,-336.9484,-579.434,-301.502,-349.8662,-334.556,-339.3908,-699.4684,-378.8396,-223.3588,-759.0828,-429.5924,-694.6348,-639.0484,-530.4081,-800.1684,-694.6348,-785.6676,-564.1276,2050.85,-340.1966,-332.9444
898870194.1101,-372.4287,-501.2908,-400.5908,-365.95,-606.8244,-327.2812,-377.2635,-358.7301,-364.3707,-730.0812,-411.0636,-236.2484,-781.6396,-461.8164,-726.8588,-668.05,-533.6311,-829.17,-723.6364,-813.058,-596.3516,2050.85,-365.9823,-365.1765
898870196.2461,-392.5738,-501.2908,-423.1476,-392.5348,-635.826,-359.5052,-390.1564,-390.9622,-385.3216,-755.8604,-439.2596,-253.166,-811.4468,-486.79,-746.9988,-693.8292,-527.185,-854.9492,-749.4156,-842.0596,-620.5196,2050.85,-390.9622,-390.9622
898870197.2102,-385.3216,-499.6796,-429.5924,-394.9516,-635.826,-357.894,-397.4086,-391.768,-390.1564,-758.2772,-436.8428,-255.5828,-810.6412,-487.5956,-755.8604,-697.0516,-530.4081,-854.9492,-751.0268,-838.8372,-622.1308,2050.85,-392.5738,-394.1854
898870199.3111,-390.9622,-500.4852,-430.398,-397.3684,-643.0764,-358.6996,-395.797,-388.5448,-394.1854,-759.8884,-441.6764,-247.5268,-815.4748,-488.4012,-751.8324,-701.0796,-526.3793,-858.9772,-751.8324,-846.0876,-619.714,2050.85,-388.5448,-394.1854
898870200.2363,-390.1564,-500.4852,-443.2876,-397.3684,-636.6316,-358.6996,-391.768,-390.1564,-384.5158,-759.0828,-441.6764,-250.7492,-815.4748,-488.4012,-751.8324,-697.8572,-532.8254,-858.9772,-748.61,-846.0876,-619.714,2050.85,-390.1564,-391.768
898870202.3812,-398.2144,-501.2908,-436.0372,-394.9516,-642.2708,-359.5052,-397.4086,-391.768,-390.9622,-758.2772,-443.2876,-249.138,-813.8636,-490.818,-755.8604,-695.4404,-532.0196,-856.5604,-751.8324,-842.8652,-622.9364,2050.85,-394.1854,-390.9622
898870203.3625,-185.4825,-502.0964,-278.9452,-155.6884,-397.3684,-121.0476,-170.978,-155.6678,-182.2593,-517.4028,-197.5796,-145.2156,-579.434,-248.3324,-514.1804,-459.3996,-514.2929,-622.9364,-510.958,-600.3796,-383.6732,2050.85,-171.7838,-169.3664
898870205.445,-385.3216,-501.2908,-423.1476,-378.8396,-628.5756,-346.6156,-384.5158,-378.0693,-377.2635,-744.582,-424.7588,-248.3324,-798.5572,-477.1228,-742.9708,-684.162,-517.5159,-845.282,-739.7484,-825.9476,-614.0748,2050.85,-384.5158,-382.0984
898870206.4107,-384.5158,-499.6796,-437.6484,-388.5068,-629.3812,-352.2548,-385.3216,-385.3216,-384.5158,-748.61,-435.2316,-245.9156,-807.4188,-481.9564,-745.3876,-688.19,-526.3793,-852.5324,-742.1652,-838.0316,-613.2692,2050.85,-385.3216,-387.739
898870208.511,-388.5448,-501.2908,-429.5924,-391.7292,-635.826,-356.2828,-394.1854,-384.5158,-390.9622,-757.4716,-436.8428,-249.138,-810.6412,-487.5956,-752.638,-697.0516,-523.962,-851.7268,-745.3876,-837.226,-622.1308,2050.85,-394.1854,-390.1564
898870209.4362,-388.5448,-501.2908,-436.0372,-391.7292,-635.826,-356.2828,-387.739,-381.2926,-388.5448,-757.4716,-436.8428,-249.138,-810.6412,-484.3732,-752.638,-695.4404,-525.5735,-851.7268,-745.3876,-839.6428,-616.4916,2050.85,-392.5738,-390.9622
898870211.5748,-184.6767,-501.2908,-300.6964,-224.1644,-468.2612,-190.3292,-220.132,-224.161,-208.045,-588.2956,-269.278,-171.8004,-643.0764,-313.586,-577.8228,-519.8196,-511.0698,-681.7452,-571.378,-662.4108,-442.482,2050.85,-204.016,-208.045
898870212.5354,-288.6252,-503.7076,-359.5052,-281.362,-525.4588,-245.9156,-287.8194,-287.8194,-276.5382,-649.5212,-326.4756,-201.6076,-709.9412,-378.8396,-643.882,-590.7124,-514.2929,-758.2772,-646.2988,-735.7204,-520.6252,2050.85,-280.5672,-270.0918
898870214.6455,-390.9622,-501.2908,-429.5924,-382.062,-622.9364,-345.0044,-385.3216,-379.6809,-377.2635,-745.3876,-427.1756,-249.138,-804.1964,-476.3172,-744.582,-682.5508,-513.4871,-849.31,-738.9428,-833.198,-610.0468,2050.85,-378.0693,-382.0984
898870215.6359,-390.1564,-503.7076,-433.6204,-387.7012,-633.4092,-349.0324,-387.739,-381.2926,-385.3216,-752.638,-432.8148,-249.9436,-810.6412,-481.1508,-746.1932,-690.6068,-517.5159,-850.1156,-745.3876,-833.198,-616.4916,2050.85,-390.9622,-391.768
898870217.7104,-387.739,-501.2908,-436.0372,-391.7292,-635.826,-356.2828,-394.9912,-388.5448,-390.9622,-751.8324,-436.8428,-247.5268,-809.8356,-482.762,-751.8324,-694.6348,-521.5447,-855.7548,-746.9988,-841.254,-618.1028,2050.85,-386.1274,-390.9622
898870218.6483,-385.3216,-500.4852,-439.2596,-394.9516,-636.6316,-358.6996,-390.9622,-385.3216,-392.5738,-753.4436,-436.0372,-249.9436,-813.058,-485.1788,-746.9988,-699.4684,-518.3217,-854.9492,-749.4156,-838.8372,-620.5196,2050.85,-390.1564,-384.5158
898870220.7754,-387.739,-502.0964,-435.2316,-392.5348,-635.826,-359.5052,-390.1564,-382.9042,-388.5448,-758.2772,-436.8428,-245.9156,-809.8356,-484.3732,-751.8324,-694.6348,-521.5447,-858.9772,-746.9988,-842.0596,-620.5196,2050.85,-392.5738,-388.5448
898870221.7106,-384.5158,-503.7076,-443.2876,-390.9236,-638.2428,-353.0604,-392.5738,-387.739,-388.5448,-755.8604,-436.8428,-249.138,-810.6412,-484.3732,-751.0268,-694.6348,-526.3793,-855.7548,-745.3876,-839.6428,-619.714,2050.85,-384.5158,-385.3216
898870223.8361,-396.6028,-500.4852,-436.8428,-390.9236,-636.6316,-355.4772,-387.739,-390.1564,-391.768,-755.8604,-437.6484,-249.9436,-811.4468,-487.5956,-752.638,-693.8292,-523.962,-856.5604,-751.0268,-842.8652,-622.9364,2050.85,-390.9622,-391.768
898870224.7776,-378.0693,-503.7076,-465.8444,-381.2564,-628.5756,-346.6156,-378.8751,-371.6229,-382.0984,-745.3876,-423.9532,-242.6932,-807.4188,-476.3172,-739.7484,-682.5508,-539.2715,-849.31,-735.7204,-831.5868,-606.8244,2050.85,-378.0693,-378.8751
898870226.9095,-390.9622,-503.7076,-430.398,-390.9236,-639.854,-359.5052,-386.1274,-387.739,-390.1564,-757.4716,-436.8428,-249.138,-810.6412,-487.5956,-752.638,-695.4404,-532.0196,-855.7548,-751.8324,-842.8652,-619.714,2050.85,-384.5158,-385.3216
898870227.8367,-388.5448,-501.2908,-436.0372,-394.9516,-635.826,-357.894,-390.9622,-388.5448,-378.0693,-755.0548,-436.0372,-244.3044,-815.4748,-488.4012,-748.61,-697.8572,-527.9908,-861.394,-749.4156,-838.8372,-623.742,2050.85,-386.1274,-390.9622
898870229.9741,-390.1564,-500.4852,-431.2036,-397.3684,-636.6316,-358.6996,-392.5738,-390.1564,-391.768,-755.8604,-439.2596,-246.7212,-811.4468,-487.5956,-752.638,-697.0516,-527.185,-856.5604,-751.8324,-842.8652,-622.9364,2050.85,-388.5448,-394.1854
898870230.9108,-391.768,-502.0964,-436.0372,-391.7292,-635.826,-357.894,-390.9622,-388.5448,-390.9622,-755.0548,-436.0372,-247.5268,-809.8356,-488.4012,-751.8324,-697.8572,-527.9908,-861.394,-749.4156,-842.0596,-623.742,2050.85,-391.768,-390.1564
898870233.0365,-390.9622,-501.2908,-437.6484,-394.9516,-636.6316,-358.6996,-387.739,-386.9332,-386.1274,-755.8604,-436.0372,-246.7212,-813.058,-486.79,-752.638,-693.8292,-527.185,-862.1996,-751.0268,-842.8652,-622.9364,2050.85,-401.4376,-396.6028
